fpr,tpr
0.46943231441048033,0.5950226244343891
0.47161572052401746,0.5950226244343891
0.47161572052401746,0.5995475113122172
0.48034934497816595,0.5995475113122172
0.48034934497816595,0.6018099547511312
0.4912663755458515,0.6018099547511312
0.4912663755458515,0.6040723981900452
0.4978165938864629,0.6040723981900452
0.4978165938864629,0.6063348416289592
0.5021834061135371,0.6063348416289592
0.5021834061135371,0.6131221719457014
0.5065502183406113,0.6131221719457014
0.5065502183406113,0.6153846153846154
0.5087336244541485,0.6153846153846154
0.5087336244541485,0.6199095022624435
0.5109170305676856,0.6199095022624435
0.5109170305676856,0.6221719457013575
0.5152838427947598,0.6221719457013575
0.5152838427947598,0.6244343891402715
0.517467248908297,0.6244343891402715
0.517467248908297,0.6266968325791855
0.519650655021834,0.6266968325791855
0.519650655021834,0.6312217194570136
0.5218340611353712,0.6312217194570136
0.5218340611353712,0.6357466063348416
0.5327510917030568,0.6357466063348416
0.5327510917030568,0.6380090497737556
0.5458515283842795,0.6380090497737556
0.5458515283842795,0.6425339366515838
0.5502183406113537,0.6425339366515838
0.5502183406113537,0.6447963800904978
0.5524017467248908,0.6447963800904978
0.5524017467248908,0.6493212669683258
0.5655021834061136,0.6493212669683258
0.5655021834061136,0.6515837104072398
0.5676855895196506,0.6515837104072398
0.5676855895196506,0.6538461538461539
0.5698689956331878,0.6538461538461539
0.5698689956331878,0.6561085972850679
0.574235807860262,0.6561085972850679
0.574235807860262,0.6583710407239819
0.5764192139737991,0.6583710407239819
0.5764192139737991,0.6606334841628959
0.5786026200873362,0.6606334841628959
0.5786026200873362,0.665158371040724
0.5851528384279476,0.665158371040724
0.5851528384279476,0.667420814479638
0.5895196506550219,0.667420814479638
0.5895196506550219,0.669683257918552
0.6048034934497817,0.669683257918552
0.6048034934497817,0.6719457013574661
0.611353711790393,0.6719457013574661
0.611353711790393,0.6742081447963801
0.6179039301310044,0.6742081447963801
0.6179039301310044,0.6787330316742082
0.6244541484716157,0.6787330316742082
0.6244541484716157,0.6809954751131222
0.6353711790393013,0.6809954751131222
0.6353711790393013,0.6832579185520362
0.6375545851528385,0.6832579185520362
0.6375545851528385,0.6877828054298643
0.648471615720524,0.6877828054298643
0.648471615720524,0.6900452488687783
0.6506550218340611,0.6900452488687783
0.6506550218340611,0.6968325791855203
0.6528384279475983,0.6968325791855203
0.6528384279475983,0.7013574660633484
0.6637554585152838,0.7013574660633484
0.6637554585152838,0.7036199095022625
0.665938864628821,0.7036199095022625
0.665938864628821,0.7058823529411765
0.6834061135371179,0.7058823529411765
0.6834061135371179,0.7081447963800905
0.6855895196506551,0.7081447963800905
0.6855895196506551,0.7194570135746606
0.6899563318777293,0.7194570135746606
0.6899563318777293,0.7285067873303167
0.6965065502183406,0.7285067873303167
0.6965065502183406,0.7307692307692307
0.6986899563318777,0.7307692307692307
0.6986899563318777,0.7352941176470589
0.7074235807860262,0.7352941176470589
0.7074235807860262,0.7375565610859729
0.7139737991266376,0.7375565610859729
0.7139737991266376,0.7398190045248869
0.7161572052401747,0.7398190045248869
0.7161572052401747,0.748868778280543
0.7183406113537117,0.748868778280543
0.7183406113537117,0.753393665158371
0.7205240174672489,0.753393665158371
0.7205240174672489,0.755656108597285
0.722707423580786,0.755656108597285
0.722707423580786,0.7601809954751131
0.7248908296943232,0.7601809954751131
0.7248908296943232,0.7624434389140271
0.7270742358078602,0.7624434389140271
0.7270742358078602,0.7647058823529411
0.7336244541484717,0.7647058823529411
0.7336244541484717,0.7669683257918553
0.7379912663755459,0.7669683257918553
0.7379912663755459,0.7692307692307693
0.74235807860262,0.7692307692307693
0.74235807860262,0.7714932126696833
0.7467248908296943,0.7714932126696833
0.7467248908296943,0.7737556561085973
0.7489082969432315,0.7737556561085973
0.7489082969432315,0.7760180995475113
0.7532751091703057,0.7760180995475113
0.7532751091703057,0.7782805429864253
0.759825327510917,0.7782805429864253
0.759825327510917,0.7850678733031674
0.7663755458515283,0.7850678733031674
0.7663755458515283,0.7873303167420814
0.7685589519650655,0.7873303167420814
0.7685589519650655,0.7963800904977375
0.7794759825327511,0.7963800904977375
0.7794759825327511,0.7986425339366516
0.8056768558951966,0.7986425339366516
0.8056768558951966,0.8054298642533937
0.8122270742358079,0.8054298642533937
0.8122270742358079,0.8099547511312217
0.8187772925764192,0.8099547511312217
0.8187772925764192,0.8144796380090498
0.8253275109170306,0.8144796380090498
0.8253275109170306,0.8190045248868778
0.834061135371179,0.8190045248868778
0.834061135371179,0.8235294117647058
0.8449781659388647,0.8235294117647058
0.8449781659388647,0.834841628959276
0.8493449781659389,0.834841628959276
0.8493449781659389,0.8371040723981901
0.8558951965065502,0.8371040723981901
0.8558951965065502,0.8416289592760181
0.8602620087336245,0.8416289592760181
0.8602620087336245,0.8438914027149321
0.8624454148471615,0.8438914027149321
0.8624454148471615,0.8461538461538461
0.868995633187773,0.8461538461538461
0.868995633187773,0.8529411764705882
0.87117903930131,0.8529411764705882
0.87117903930131,0.8552036199095022
0.8755458515283843,0.8552036199095022
0.8755458515283843,0.8574660633484162
0.8777292576419214,0.8574660633484162
0.8777292576419214,0.8597285067873304
0.8799126637554585,0.8597285067873304
0.8799126637554585,0.8619909502262444
0.8820960698689956,0.8619909502262444
0.8820960698689956,0.8642533936651584
0.8864628820960698,0.8642533936651584
0.8864628820960698,0.8665158371040724
0.8908296943231441,0.8665158371040724
0.8908296943231441,0.8710407239819005
0.8930131004366813,0.8710407239819005
0.8930131004366813,0.8733031674208145
0.8973799126637555,0.8733031674208145
0.8973799126637555,0.8778280542986425
0.8995633187772926,0.8778280542986425
0.8995633187772926,0.8800904977375565
0.9017467248908297,0.8800904977375565
0.9017467248908297,0.8823529411764706
0.9104803493449781,0.8823529411764706
0.9104803493449781,0.8868778280542986
